hit	similarity
vesicare	0.35065585374832153
tromethamine	0.3506111204624176
normosol-r in plastic container	0.3505735993385315
guaifenesin	0.3505156338214874
insulin aspart recombinant	0.3504958748817444
diatrizoate meglumine	0.35048019886016846
pegasys	0.3504469394683838
buphenyl	0.3504192531108856
humulin r pen	0.3503914773464203
glucarpidase	0.35038894414901733
prostin f2 alpha	0.3503425419330597
voriconazole	0.3503357768058777
liothyronine sodium	0.35031360387802124
sodium phenylacetate	0.35030803084373474
somatuline depot	0.3502882122993469
symmetrel	0.35026776790618896
treprostinil diolamine	0.35026413202285767
sorbitol-mannitol	0.3502560257911682
sprycel	0.3502412438392639
vicodin es	0.3501587212085724
cloxacillin sodium	0.3501216471195221
methohexital sodium	0.3500669002532959
flovent	0.34992164373397827
selenious acid	0.3498481214046478
dezocine	0.3498338460922241
lyrica	0.3498251736164093
neomycin sulfate-dexamethasone sodium phosphate	0.34978732466697693
ipodate sodium	0.3497783839702606
diethylpropion hydrochloride	0.3496795892715454
estrogenic substance	0.34963056445121765
lanoxin	0.3496074676513672
proventil	0.34954380989074707
uracil mustard	0.34953272342681885
oxytetracycline	0.34952300786972046
e.e.s. 200	0.3494647145271301
ibu-tab 200	0.3494647145271301
trimpex 200	0.3494647145271301
thiopental sodium	0.34944069385528564
flagyl i.v. rtu in plastic container	0.3494065999984741
azactam	0.34938758611679077
sandimmune	0.3493766188621521
dibenzyline	0.3493260145187378
hydroflumethiazide	0.34919458627700806
heavy solution nupercaine	0.3491826355457306
fosamax plus d	0.34914499521255493
alphacaine hydrochloride w/ epinephrine	0.3491223454475403
fish oil	0.34907978773117065
metrodin	0.3490385115146637
flurbiprofen sodium	0.3490118086338043
isoniazid	0.3489739000797272
isolyte p in dextrose 5% in plastic container	0.34892359375953674
salpix	0.34889450669288635
deslanoside	0.348818302154541
erbitux	0.34881556034088135
micronor	0.34880754351615906
sulfisoxazole	0.34877124428749084
theobid	0.3487469553947449
theobid jr.	0.3487469553947449
miglustat	0.34869450330734253
cyclopentolate hydrochloride	0.3486554026603699
plasma-lyte 148 and dextrose 5% in plastic container	0.34864532947540283
rebetol	0.3486183285713196
diclegis	0.3486021161079407
zohydro er	0.3485725522041321
aerobid	0.3485720157623291
fazaclo odt	0.3485530912876129
winstrol	0.3485097885131836
estrone	0.34844282269477844
nitrofurantoin macrocrystalline	0.3484387993812561
oxybutynin	0.3484342098236084
enbrel	0.3484001159667969
propofol	0.3483920693397522
carboprost tromethamine	0.34830552339553833
hydrocodone bitartrate	0.3482626974582672
methyl salicylate	0.34823861718177795
avelox	0.3481683135032654
quazepam	0.34815526008605957
cold capsule v	0.3481469452381134
rondomycin	0.3480761647224426
zomig	0.34799763560295105
nucynta er	0.3479633927345276
zegerid otc	0.3479432761669159
isolyte s in plastic container	0.3479222357273102
sodium carbonate	0.3477468490600586
tensilon preservative free	0.34769299626350403
coartem	0.34765082597732544
doxycycline	0.3476414978504181
beclovent	0.3475179076194763
cyclessa	0.3474334180355072
benicar	0.3474067449569702
fosaprepitant dimeglumine	0.3473859429359436
v-cillin k	0.3473331928253174
ozenoxacin	0.34727469086647034
neo-medrol acetate	0.3472680151462555
segesterone acetate	0.3472680151462555
dextrose 5%, sodium chloride 0.2% and potassium chloride 15meq	0.347257524728775
amphotericin b	0.3472271263599396
estradiol cypionate	0.34721508622169495
fudr	0.34720778465270996
aminosyn ii 10%	0.3471836447715759
aminosyn ii 3.5%	0.3471836447715759
aminosyn ii 5%	0.3471836447715759
aminosyn ii 7%	0.3471836447715759
aminosyn ii 8.5%	0.3471836447715759
aminosyn ii 8.5% w/electrolytes	0.3471836447715759
fomepizole	0.34708672761917114
dinoprost tromethamine	0.34701043367385864
isentress hd	0.3470069169998169
qvar redihaler	0.34697288274765015
rilonacept	0.34694114327430725
denileukin diftitox	0.34692052006721497
oragrafin sodium	0.3469190001487732
acetylcholine chloride	0.34689462184906006
beconase aq	0.3468872308731079
valisone	0.3467563986778259
chloroxine	0.3466382920742035
zanosar	0.3466205894947052
sulfur	0.3466009199619293
eplerenone	0.34659677743911743
harvoni	0.3465673327445984
novantrone	0.3465612232685089
zovirax	0.34653544425964355
quinidex	0.3465338945388794
eliglustat tartrate	0.34646135568618774
brevibloc in plastic container	0.3464604616165161
firdapse	0.34642887115478516
phoxillum bk 4/2.5 in plastic container	0.3463866114616394
prismasol bk 0/0 in plastic container	0.3463866114616394
prismasol bk 0/0/1.2 in plastic container	0.3463866114616394
prismasol bk 0/3.5 in plastic container	0.3463866114616394
prismasol bk 4/2.5 in plastic container	0.3463866114616394
zykadia	0.34638601541519165
abilify	0.34638530015945435
magnesium acetate	0.3463539481163025
bayer extra strength aspirin for migraine pain	0.3463299572467804
ropivacaine hydrochloride	0.34622326493263245
methoxsalen	0.34619301557540894
cephalexin	0.34615400433540344
fluocinonide emulsified base	0.34608325362205505
labid	0.3460681140422821
pioglitazone	0.34604886174201965
velaglucerase alfa	0.3460400700569153
vigabatrin	0.3460327982902527
pegaspargase	0.3460294008255005
urologic g in plastic container	0.3459062874317169
luvox cr	0.34588921070098877
oxtellar xr	0.3457942605018616
lacrisert	0.34576141834259033
xylocaine 4% preservative free	0.34563887119293213
xylocaine preservative free	0.34563887119293213
lindane	0.34555768966674805
clonidine	0.3455442786216736
aluminum hydroxide and magnesium trisilicate	0.34551846981048584
milontin	0.34544581174850464
methyclothiazide	0.3454088568687439
furoxone	0.34528279304504395
nutropin aq	0.34525376558303833
nutropin aq nuspin	0.34525376558303833
anidulafungin	0.3452136814594269
bretylium tosylate	0.3451700210571289
rosuvastatin calcium	0.34503257274627686
marcaine hydrochloride w/ epinephrine	0.3449099659919739
albumin human	0.34489163756370544
deutetrabenazine	0.34483516216278076
nutropin	0.34480446577072144
choline c-11	0.34477686882019043
lonsurf	0.3447725474834442
sevelamer carbonate	0.34476491808891296
firazyr	0.3447275161743164
neomycin sulfate-polymyxin b sulfate-hydrocortisone	0.3446705937385559
diflucan	0.3446475863456726
erivedge	0.3446168303489685
barium sulfate	0.34455883502960205
intron a	0.3444417119026184
meglumine	0.34439903497695923
stalevo 125	0.34439146518707275
aristada initio kit	0.34433406591415405
chlorothiazide	0.34431618452072144
bismuth subsalicylate	0.34428542852401733
patiromer sorbitex calcium	0.34427905082702637
effexor xr	0.34423866868019104
tannic acid	0.34423452615737915
durvalumab	0.3441309630870819
benzoyl peroxide	0.3440386950969696
anakinra	0.34402719140052795
lapyrium chloride	0.34390532970428467
methocarbamol	0.3438839912414551
dialyte concentrate w/ dextrose 30% in plastic container	0.3438575267791748
dialyte concentrate w/ dextrose 50% in plastic container	0.3438575267791748
brevital sodium	0.34378889203071594
depo-subq provera 104	0.34376731514930725
betaine	0.34376227855682373
mucomyst	0.3437546491622925
prasugrel	0.3436986804008484
guanadrel sulfate	0.3435892164707184
zantac 150	0.34347230195999146
colyte	0.34347087144851685
fulvicin p/g 330	0.3434401750564575
maxaquin	0.34341394901275635
ancef in plastic container	0.3434024751186371
insulin lispro recombinant	0.34336936473846436
chromic chloride in plastic container	0.3433642089366913
aldactone	0.3433506488800049
duaklir pressair	0.34328898787498474
tafinlar	0.34327879548072815
pipracil	0.34327831864356995
calcium gluconate in sodium chloride	0.3431389331817627
magnesium acetate tetrahydrate	0.34303951263427734
nasacort allergy 24 hour	0.3430379033088684
zoledronic	0.34303173422813416
ethotoin	0.34299755096435547
pomalyst	0.34298598766326904
azo gantanol	0.3429752290248871
aminosol 5%	0.3429591655731201
nabilone	0.34289318323135376
levobupivacaine hydrochloride	0.3427814841270447
oxazepam	0.3427198529243469
iodohippurate sodium i-131	0.34267449378967285
edurant	0.34265655279159546
bivalirudin	0.3426471948623657
isoflurophate	0.3426453173160553
kaon cl-10	0.3426431715488434
moduretic 5-50	0.3426361083984375
iodamide meglumine	0.3425939381122589
captopril	0.3425939083099365
antrenyl	0.3425908088684082
echothiophate iodide	0.3425144553184509
orabase hca	0.3425132632255554
acetohydroxamic acid	0.3425006568431854
nitro-bid	0.34248101711273193
merrem	0.34245914220809937
moxetumomab pasudotox-tdfk	0.34245485067367554
potassium acetate	0.34241530299186707
plasma-lyte 56 in plastic container	0.34240293502807617
deca-durabolin	0.3422735929489136
arestocaine hydrochloride w/ levonordefrin	0.3422441780567169
depakote er	0.34222882986068726
meglumine metrizoate	0.34218472242355347
artane	0.3421763479709625
hydase	0.3421749472618103
sebelipase alfa	0.34200820326805115
rapamune	0.3418053388595581
bethanechol chloride	0.34179991483688354
azasite	0.34177979826927185
zinc sulfate	0.34170907735824585
linagliptin	0.3416830003261566
betaseron	0.3416823446750641
eszopiclone	0.34166601300239563
cefazolin sodium	0.3416540026664734
hydroquinone	0.34164950251579285
porfimer sodium	0.34163737297058105
athentia next	0.34161636233329773
xyzal	0.341581255197525
allegra hives	0.34157511591911316
children's allegra hives	0.34157511591911316
daratumumab	0.3415653705596924
dilantin	0.34152066707611084
urea c-13	0.3415081799030304
alecensa	0.34147319197654724
azelaic acid	0.34144115447998047
albumin iodinated i-131 serum	0.34136515855789185
silver sulfadiazine	0.34135204553604126
estradiol	0.3413381576538086
triclosan	0.34132733941078186
dextrose 5%, sodium chloride 0.2% and potassium chloride 5meq	0.34132668375968933
nystatin	0.34131988883018494
levobunolol hydrochloride	0.3413178026676178
sodium sulfate	0.3413117825984955
potassium citrate	0.34121620655059814
fluorometholone	0.34110814332962036
aloxi	0.3409987688064575
lincomycin	0.34077006578445435
zoloft	0.3407474160194397
sodium benzoate	0.3407024145126343
hetacillin	0.3406935930252075
methylergonovine maleate	0.3406674563884735
levamlodipine maleate	0.34063389897346497
ivy block	0.3406047523021698
ovral-28	0.34053176641464233
iobenguane sulfate i-123	0.3404689431190491
crixivan	0.3404528796672821
plegisol in plastic container	0.34044349193573
plan b one-step	0.3403990864753723
brinzolamide	0.3403955101966858
capozide 25/15	0.3403807282447815
capozide 25/25	0.3403807282447815
capozide 50/15	0.3403807282447815
capozide 50/25	0.3403807282447815
aminosyn-hbc 7% in plastic container	0.3403208553791046
bactocill in plastic container	0.3403208553791046
branchamin 4% in plastic container	0.3403208553791046
cefotan in plastic container	0.3403208553791046
fortaz in plastic container	0.3403208553791046
iopamidol-200 in plastic container	0.3403208553791046
iopamidol-250 in plastic container	0.3403208553791046
kabiven in plastic container	0.3403208553791046
kefurox in plastic container	0.3403208553791046
nallpen in plastic container	0.3403208553791046
perikabiven in plastic container	0.3403208553791046
phoxillum b22k 4/0 in plastic container	0.3403208553791046
physiolyte in plastic container	0.3403208553791046
physiosol in plastic container	0.3403208553791046
premasol 10% in plastic container	0.3403208553791046
premasol 6% in plastic container	0.3403208553791046
prismasol b22gk 2/0 in plastic container	0.3403208553791046
prismasol b22gk 2/2.5 in plastic container	0.3403208553791046
prismasol b22gk 4/0 in plastic container	0.3403208553791046
prismasol b22gk 4/2.5 in plastic container	0.3403208553791046
resectisol in plastic container	0.3403208553791046
ringer's in plastic container	0.3403208553791046
synovalyte in plastic container	0.3403208553791046
tazidime in plastic container	0.3403208553791046
travert 10% in plastic container	0.3403208553791046
unipen in plastic container	0.3403208553791046
zefazone in plastic container	0.3403208553791046
simethicone	0.3402705490589142
rimactane	0.34026873111724854
isolyte s w/ dextrose 5% in plastic container	0.34017911553382874
daunorubicin	0.3400934338569641
protonix	0.34007158875465393
numorphan	0.3400294780731201
flagyl er	0.3400103747844696
durabolin	0.339969664812088
mylotarg	0.33988505601882935
qudexy xr	0.33987024426460266
losartan potassium	0.3398478329181671
ketorolac tromethamine	0.3398357033729553
lidosite topical system kit	0.3398217558860779
elidel	0.33981257677078247
nexium	0.33970898389816284
lo loestrin fe	0.33970242738723755
hexaminolevulinate hydrochloride	0.3396283686161041
anisotropine methylbromide	0.3396103084087372
sucralfate	0.3395879864692688
reslizumab	0.33943864703178406
hydrogen peroxide	0.33943700790405273
entocort ec	0.3394148647785187
renovist ii	0.33940890431404114
zyvox	0.3392215371131897
hedulin	0.3392197787761688
freamine ii 8.5%	0.3392147421836853
sodium ferric gluconate complex	0.33919933438301086
chenodiol	0.33917471766471863
fungizone	0.3391508460044861
nplate	0.3391183614730835
ceftibuten dihydrate	0.3391117453575134
cyclaine	0.3391028046607971
pilocarpine hydrochloride	0.33902665972709656
sodium tetradecyl sulfate	0.33902502059936523
taliglucerase alfa	0.33900415897369385
gallium citrate ga 67	0.33899834752082825
dextrose 5%, sodium chloride 0.2% and potassium chloride 10meq	0.33899039030075073
dimetane	0.33898159861564636
erythromycin gluceptate	0.3389470875263214
amlodipine and olmesartan medoxomil	0.3389243185520172
panitumumab	0.3388914167881012
amino acids	0.33882060647010803
cleocin phosphate	0.33872050046920776
cefuroxime sodium	0.3386826515197754
mepron	0.3386535942554474
terbinafine	0.3385608196258545
adderall xr 10	0.33850041031837463
sodium lactate	0.3384952247142792
doxycycline hyclate	0.33849161863327026
pegintron	0.33843234181404114
brimonidine tartrate	0.33842933177948
rogaine extra strength	0.3384196162223816
epitol	0.3384121358394623
amlodipine maleate	0.33838802576065063
atropine	0.33836960792541504
interferon beta-1a	0.3383554220199585
lamictal cd	0.33831995725631714
phospholine iodide	0.3382391929626465
palivizumab	0.3382042348384857
pimecrolimus	0.338159441947937
children's motrin	0.33811891078948975
motrin	0.33811891078948975
dextrose 5%, sodium chloride 0.2% and potassium chloride 20meq	0.33811038732528687
dextrose 5%, sodium chloride 0.45% and potassium chloride 20meq	0.33811038732528687
arcapta neohaler	0.33805638551712036
dianeal 137 w/ dextrose 1.5% in plastic container	0.3380349278450012
dianeal 137 w/ dextrose 2.5% in plastic container	0.3380349278450012
dianeal 137 w/ dextrose 4.25% in plastic container	0.3380349278450012
pavulon	0.33799999952316284
probuphine	0.3379666209220886
biltricide	0.3379266858100891
etrafon 2-10	0.3379003405570984
e-z-em prep lyte	0.3378538489341736
trisoralen	0.33781003952026367
lo larin fe	0.3378070592880249
phenurone	0.3377409279346466
prismasol bgk 0/2.5 in plastic container	0.3376227617263794
prismasol bgk 2/0 in plastic container	0.3376227617263794
prismasol bgk 2/3.5 in plastic container	0.3376227617263794
prismasol bgk 4/0 in plastic container	0.3376227617263794
prismasol bgk 4/0/1.2 in plastic container	0.3376227617263794
prismasol bgk 4/2.5 in plastic container	0.3376227617263794
prismasol bgk 4/3.5 in plastic container	0.3376227617263794
sodium phosphate, monobasic anhydrous	0.33762264251708984
ezetimibe	0.33761274814605713
mucinex d	0.3375852108001709
triclofos sodium	0.3375634551048279
belsomra	0.3375509977340698
inotuzumab ozogamicin	0.3375263810157776
phenylephrine hydrochloride	0.33747225999832153
gentamicin	0.33746039867401123
dhc plus	0.33743348717689514
lexapro	0.33733898401260376
bupivacaine hydrochloride	0.33730548620224
ertugliflozin	0.33728328347206116
cuprimine	0.3372804522514343
sodium iodide i-123	0.3372456431388855
ivabradine	0.33718615770339966
amlodipine benzoate	0.3370375335216522
imipenem	0.3369583189487457
adenosine	0.33691561222076416
oxycodone terephthalate	0.3369086980819702
zinc chloride	0.33689409494400024
atropen	0.3367759585380554
polyestradiol phosphate	0.33676713705062866
pentetate zinc trisodium	0.3367462456226349
miglitol	0.3366938829421997
r-gene 10	0.336649626493454
retrovir	0.3365965485572815
rimadyl	0.3365788757801056
razadyne	0.33657199144363403
butabarbital sodium	0.33651673793792725
sodium butabarbital	0.33651673793792725
gallium nitrate	0.3365132212638855
sodium chloride	0.33643653988838196
sodium chloride 0.9%	0.33643653988838196
testosterone undecanoate	0.3362705111503601
soliris	0.33625805377960205
deserpidine	0.33619415760040283
ambisome	0.3360742926597595
arixtra	0.3359604477882385
sodium nitrite	0.33595800399780273
epoprostenol sodium	0.3359319865703583
abatacept	0.335923433303833
ferrous citrate fe 59	0.33588260412216187
methyldopate hcl	0.3358175754547119
moxidectin	0.3357933461666107
hemangeol	0.3357381224632263
mpi dmsa kidney reagent	0.3357159197330475
capastat sulfate	0.3357089161872864
larotrectinib sulfate	0.3357089161872864
rimegepant sulfate	0.3357089161872864
promacta	0.335640013217926
nateglinide	0.33561235666275024
fluorine f-18	0.3356053829193115
cipro hc	0.33554232120513916
nembutal sodium	0.33553457260131836
junior strength motrin	0.33549702167510986
restoril	0.33547496795654297
methoxyflurane	0.3354087769985199
sodium chromate cr-51	0.3353455364704132
aluminum acetate	0.3353235721588135
seasonale	0.3352515697479248
cefotetan disodium	0.33524125814437866
ceforanide	0.335212379693985
lidocaine viscous	0.33516937494277954
lovenox	0.33515793085098267
dextrose 5%, sodium chloride 0.2% and potassium chloride 30meq	0.3351174294948578
tobramycin	0.33511510491371155
pentetate calcium trisodium yb-169	0.33508092164993286
omega-3-acid ethyl esters	0.3350115418434143
codamine	0.3349390923976898
loestrin fe 1.5/30	0.33493852615356445
loestrin fe 1/20	0.33493852615356445
alglucosidase alfa	0.33493584394454956
probucol	0.33489328622817993
incivek	0.33484816551208496
timolol maleate	0.3348264694213867
gadoversetamide	0.33477944135665894
cisatracurium besylate	0.33476606011390686
varibar thin honey	0.3346306383609772
sumatriptan	0.3345157206058502
folotyn	0.3345136344432831
fortovase	0.3344324827194214
finacea	0.33433887362480164
interferon alfa-n3	0.33433353900909424
actoplus met	0.3342072665691376
aminocaproic acid	0.3342006504535675
maolate	0.33415645360946655
lodine xl	0.3341544568538666
betamethasone acetate	0.33412277698516846
fenoprofen calcium	0.33410191535949707
cholografin sodium	0.33409225940704346
hydrochlorothiazide w/ hydralazine	0.3340475261211395
nitroglycerin in dextrose 5%	0.3340320289134979
pegvisomant	0.334001749753952
helium	0.3339541554450989
thiamine	0.3339464068412781
etelcalcetide	0.33392134308815
neomycin sulfate-triamcinolone acetonide	0.33390769362449646
sterile water in plastic container	0.3338986933231354
oxandrolone	0.3338182866573334
hydroxyurea	0.33381402492523193
acamprosate calcium	0.3337981700897217
norinyl 1+35 21-day	0.33379578590393066
norinyl 1+50 21-day	0.33379578590393066
norinyl 1+80 21-day	0.33379578590393066
folic acid	0.333782434463501
tegretol	0.333732008934021
dilor	0.3337278962135315
flexeril	0.3336871266365051
pulmicort	0.3336733877658844
lyophilized cytoxan	0.33365198969841003
technetium tc-99m sulfur colloid kit	0.33361169695854187
kineret	0.3335856795310974
larin fe 1.5/30	0.3335696756839752
larin fe 1/20	0.3335696756839752
butorphanol tartrate	0.3335568904876709
dextrose 5%, sodium chloride 0.2% and potassium chloride 40meq	0.33350828289985657
aldactazide	0.3333668112754822
lamivudine/nevirapine/zidovudine tablets	0.33318597078323364
sodium fluoride	0.3331828713417053
glimepiride	0.3331698179244995
depakote cp	0.33315742015838623
secnidazole	0.33308860659599304
lactic acid	0.33307892084121704
promacta kit	0.3330765962600708
oxytetracycline calcium	0.3330132067203522
fertinex	0.3329954147338867
potassium phosphate, monobasic	0.332981675863266
evomela	0.33287766575813293
doxycycline calcium	0.33279818296432495
triamterene	0.33277034759521484
diovan hct	0.33275991678237915
imiquimod	0.33272963762283325
dionosil aqueous	0.33272796869277954
diazepam	0.3327234983444214
diazepam intensol	0.3327234983444214
thiotepa	0.332709938287735
betrixaban	0.332675039768219
mestinon	0.33264636993408203
mazindol	0.3326377272605896
e-z prep	0.33263376355171204
haldol solutab	0.33262091875076294
neurontin	0.33256208896636963
cyanocobalamin co-58	0.3325502276420593
polyethylene glycol 3350	0.3325323760509491
ferrous sulfate	0.3325110077857971
exenatide	0.3324926197528839
liposyn iii 10%	0.33247044682502747
liposyn iii 20%	0.33247044682502747
liposyn iii 30%	0.33247044682502747
imodium multi-symptom relief	0.3324367105960846
pulmicort respules	0.3323845863342285
omalizumab	0.33235201239585876
viekira pak	0.33222463726997375
gallium citrate ga-67	0.3322070837020874
ceftazidime	0.33218899369239807
lanthanum carbonate	0.3321782946586609
ambrisentan	0.3321131765842438
ultravist 150	0.33210915327072144
cysteamine bitartrate	0.3320843577384949
picato	0.3320577144622803
tobradex st	0.3320130407810211
monistat 3	0.3319780230522156
isopto carpine	0.33193856477737427
varenicline	0.3319261372089386
photofrin	0.3319087624549866
leucovorin calcium	0.3318931460380554
dabigatran etexilate	0.3318764567375183
fluorouracil	0.33172106742858887
toujeo max solostar	0.3317076563835144
urovist sodium 300	0.3317073881626129
saxagliptin	0.33170390129089355
ethylestrenol	0.33170080184936523
nulojix	0.33169060945510864
indium in-111 pentetreotide kit	0.33167269825935364
transderm scop	0.33165889978408813
neoral	0.33163613080978394
emtriva	0.3316343426704407
basiliximab	0.33161672949790955
bezlotoxumab	0.331609308719635
norethynodrel	0.33159422874450684
acular preservative free	0.33158063888549805
halflytely	0.3315672278404236
heparin calcium	0.3315569758415222
dipivefrin hydrochloride	0.33155035972595215
atorvastatin calcium	0.33147352933883667
vitamin a	0.33146268129348755
humulin r	0.331378310918808
carbon dioxide, usp	0.33137205243110657
ingrezza	0.33136624097824097
sodium sulfate anhydrous	0.33125317096710205
cephaloglycin	0.3312396705150604
parafon forte dsc	0.33111077547073364
oxycodone	0.33103448152542114
fluprednisolone	0.3309585452079773
chlormerodrin hg-197	0.3309318721294403
novolog mix 70/30 penfill	0.33091211318969727
cefaclor	0.3309049606323242
oxtriphylline pediatric	0.3308999836444855
bismuth subcitrate potassium	0.3308597505092621
ferric citrate	0.3308331370353699
glyburide	0.33080989122390747
cephapirin sodium	0.33075350522994995
asfotase alfa	0.330745130777359
lutrate depot kit	0.33069753646850586
durezol	0.3306264877319336
ibuprohm cold and sinus	0.3306218385696411
isolyte p w/ dextrose 5% in plastic container	0.3305908739566803
rotigotine	0.3305775821208954
tham	0.33053863048553467
delflex-lm w/ dextrose 1.5% in plastic container	0.3305327296257019
delflex-lm w/ dextrose 2.5% in plastic container	0.3305327296257019
delflex-lm w/ dextrose 3.5% in plastic container	0.3305327296257019
delflex-lm w/ dextrose 4.25% in plastic container	0.3305327296257019
dextrose 10% in plastic container	0.3305327296257019
dextrose 2.5% in plastic container	0.3305327296257019
dextrose 20% in plastic container	0.3305327296257019
dextrose 30% in plastic container	0.3305327296257019
dextrose 38.5% in plastic container	0.3305327296257019
dextrose 40% in plastic container	0.3305327296257019
dextrose 5% in plastic container	0.3305327296257019
dextrose 50% in plastic container	0.3305327296257019
dextrose 60% in plastic container	0.3305327296257019
dextrose 7.7% in plastic container	0.3305327296257019
dextrose 70% in plastic container	0.3305327296257019
dialyte lm/ dextrose 1.5% in plastic container	0.3305327296257019
dialyte lm/ dextrose 2.5% in plastic container	0.3305327296257019
dialyte lm/ dextrose 4.25% in plastic container	0.3305327296257019
dialyte w/ dextrose 1.5% in plastic container	0.3305327296257019
dialyte w/ dextrose 4.25% in plastic container	0.3305327296257019
inpersol-lc/lm w/ dextrose 1.5% in plastic container	0.3305327296257019
inpersol-lc/lm w/ dextrose 2.5% in plastic container	0.3305327296257019
inpersol-lc/lm w/ dextrose 3.5% in plastic container	0.3305327296257019
inpersol-lc/lm w/ dextrose 4.25% in plastic container	0.3305327296257019
inpersol-zm w/ dextrose 1.5% in plastic container	0.3305327296257019
inpersol-zm w/ dextrose 2.5% in plastic container	0.3305327296257019
inpersol-zm w/ dextrose 4.25% in plastic container	0.3305327296257019
pulmicort flexhaler	0.3305312991142273
placidyl	0.3304954469203949
anaprox ds	0.33049410581588745
levonorgestrel	0.3304530084133148
topicort	0.33042195439338684
arcalyst	0.3304215669631958
suprane	0.33042070269584656
stalevo 75	0.33041438460350037
fluoxymesterone	0.33041101694107056
symbicort	0.33036676049232483
trophamine	0.3303444981575012
trophamine 10%	0.3303444981575012
clocortolone pivalate	0.3302869498729706
barstatin 100	0.3302667737007141
darvocet-n 100	0.3302667737007141
propacet 100	0.3302667737007141
pyridamal 100	0.3302667737007141
glutathione disulfide	0.3302248418331146
idarucizumab	0.3302205801010132
thiosulfil	0.3302118480205536
methotrexate lpf	0.33019912242889404
sodium zirconium cyclosilicate	0.33017051219940186
trokendi xr	0.33012109994888306
chlorpropamide	0.33010610938072205
ferric pyrophosphate citrate	0.3300480246543884
reteplase	0.3300412893295288
propiolactone	0.3300211429595947
cephradine	0.3299991488456726
minirin	0.3299350142478943
ortho-novum 1/50 28	0.32986634969711304
ortho-novum 1/80 28	0.32986634969711304
ixempra kit	0.32985109090805054
atenolol	0.32983118295669556
travamulsion 10%	0.3298307955265045
travamulsion 20%	0.3298307955265045
eculizumab	0.3298127055168152
sodium monofluorophosphate	0.32979708909988403
soriatane	0.32975339889526367
carbon dioxide	0.32973426580429077
calcitonin human	0.32967519760131836
menadione	0.3296360671520233
aminosyn 7% w/ electrolytes	0.3296242356300354
aminosyn 8.5% w/ electrolytes	0.3296242356300354
starlix	0.329575777053833
triamcinolone acetonide in absorbase	0.3295508325099945
sansert	0.32949262857437134
rifadin	0.329463928937912
potassium sulfate	0.32941973209381104
orgaran	0.32938575744628906
novolog mix 50/50	0.3293762505054474
novolog mix 70/30	0.3293762505054474
clopidogrel bisulfate	0.329312264919281
diatrizoate sodium	0.3292637765407562
promethazine dm	0.3292524218559265
vfend	0.32910287380218506
cefoxitin sodium	0.32904261350631714
optiray 350	0.3290103077888489
zerit	0.32900118827819824
elliotts b solution	0.3289825916290283
manganese sulfate	0.32897892594337463
xolair	0.3289397954940796
selexipag	0.3288813829421997
children's advil cold	0.32887956500053406
diphen	0.3288677930831909
cardioplegic in plastic container	0.3288375735282898
isocaine hydrochloride	0.3287636637687683
propyliodone	0.3286709487438202
dexone 4	0.32864946126937866
testosterone enanthate	0.3285823166370392
advair diskus 100/50	0.3285406827926636
advair diskus 250/50	0.3285406827926636
advair diskus 500/50	0.3285406827926636
clindamycin phosphate	0.3285248279571533
technetium tc-99m etidronate kit	0.3285185694694519
nuvaring	0.3285166919231415
pentobarbital sodium	0.3284457325935364
sodium pentobarbital	0.3284457325935364
tornalate	0.3284342288970947
l-glutamine	0.32829615473747253
sporanox	0.32827228307724
manganese chloride tetrahydrate	0.3282172381877899
ogen 5	0.3281661868095398
fiorinal	0.3280801773071289
fiorinal w/codeine	0.3280801773071289
ammonia n 13	0.32805368304252625
augmentin xr	0.32800376415252686
acylanid	0.3279294967651367
onzetra xsail	0.3279169201850891
fentanyl	0.32763174176216125
diethylstilbestrol	0.3275448977947235
genvoya	0.3274786174297333
benlysta	0.32740575075149536
avalide	0.32736721634864807
effexor	0.32735779881477356
hexafluorenium bromide	0.32735031843185425
ciprodex	0.3273283839225769
metopirone	0.3271965980529785
docosanol	0.32718008756637573
voltaren	0.32717615365982056
tolectin ds	0.32709938287734985
chloraprep with tint	0.3270186483860016
pravachol	0.3270086646080017
glatiramer acetate	0.3269983232021332
erwinaze	0.32699087262153625
betamethasone sodium phosphate	0.32695797085762024
naphcon forte	0.3269360065460205
keppra xr	0.32692766189575195
interferon beta-1b	0.32692092657089233
liquaemin lock flush	0.3267703056335449
estrogens, conjugated	0.32672494649887085
magnesium chloride	0.3267042636871338
cometriq	0.32669997215270996
thyrotropin alfa	0.3266507685184479
omnipaque 300	0.3265053629875183
dinutuximab	0.32648569345474243
dacogen	0.32645875215530396
ledipasvir	0.326424241065979
adderall xr 15	0.3263648748397827
risperdal consta	0.32631415128707886
reopro	0.3263011574745178
pyrethrins	0.326291024684906
tenecteplase	0.32626837491989136
lta ii kit	0.3262459337711334
stiolto respimat	0.3262082636356354
levothyroxine sodium	0.3261858820915222
mvc plus	0.3261270523071289
repaglinide	0.3260454833507538
mithracin	0.3260413408279419
tyloxapol	0.32603907585144043
selenomethionine se 75	0.3260316848754883
diprolene	0.3260258436203003
theolair	0.32601428031921387
fish oil triglycerides	0.32600370049476624
chlorotrianisene	0.3259589374065399
iocetamic acid	0.325955331325531
ascorbic acid	0.3259236514568329
gemtuzumab ozogamicin	0.3259117603302002
netromycin	0.3258587121963501
namenda	0.3258565664291382
daraprim	0.32584527134895325
technetium tc-99m albumin aggregated kit	0.3258451223373413
bextra	0.3258163332939148
prilocaine hydrochloride	0.3258005380630493
